Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TCmp,TAtt,TCmp%,TotDist,PrgDist,SCmp,SAtt,SCmp%,MCmp,MAtt,MCmp%,LCmp,LAtt,LCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
2095,Carlo Pinsoglio,it ITA,GK,Juventus,Serie A,30,1990,0.3,10,11,90.9,179,128,5,5,100.0,4,4,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,f6a06749
2096,Gerard Piqué,es ESP,DF,Barcelona,La Liga,33,1987,16.5,1170,1246,93.9,21894,7340,381,404,94.3,669,689,97.1,97,117,82.9,0,0.4,0.7,-0.4,2,75,1,0,67,Matches,adfc9123
2097,Fabio Pisacane,it ITA,DF,Cagliari,Serie A,34,1986,2.5,82,97,84.5,1275,551,43,48,89.6,35,41,85.4,3,5,60.0,0,0.0,0.0,0.0,0,5,0,0,4,Matches,56400c01
2098,Łukasz Piszczek,pl POL,DF,Dortmund,Bundesliga,35,1985,5.1,249,319,78.1,4228,1621,116,128,90.6,109,138,79.0,20,37,54.1,0,0.2,0.2,-0.2,3,27,3,1,20,Matches,fe2db476
2099,Marko Pjaca,hr CRO,FWMF,Genoa,Serie A,25,1995,15.8,416,498,83.5,5448,959,251,287,87.5,111,125,88.8,17,22,77.3,2,1.9,0.9,+0.1,14,26,13,1,50,Matches,2c38b327
2100,Miralem Pjanić,ba BIH,MF,Barcelona,La Liga,30,1990,7.0,688,761,90.4,10154,2874,381,401,95.0,250,270,92.6,33,47,70.2,0,0.6,1.0,-0.6,12,44,13,0,61,Matches,ad6df2d5
2101,Óscar Plano,es ESP,MFFW,Valladolid,La Liga,29,1991,28.0,606,830,73.0,8892,2504,343,422,81.3,191,249,76.7,42,80,52.5,5,2.1,1.8,+2.9,25,68,16,4,77,Matches,7c388b20
2102,Marvin Plattenhardt,de GER,DF,Hertha BSC,Bundesliga,28,1992,11.9,526,708,74.3,8950,3504,248,271,91.5,221,279,79.2,46,114,40.4,2,1.2,1.6,+0.8,10,42,9,8,56,Matches,f7aa75bd
2103,Alassane Pléa,fr FRA,FW,Gladbach,Bundesliga,27,1993,20.0,495,691,71.6,7486,1675,273,341,80.1,153,204,75.0,39,62,62.9,1,4.6,3.2,-3.6,28,39,33,5,75,Matches,bc6bd723
2104,Dani Plomer,es ESP,FW,Granada,La Liga,21,1998,0.5,3,3,100.0,32,0,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0d298637
2105,Tommaso Pobega,it ITA,MF,Spezia,Serie A,21,1999,13.7,342,449,76.2,5618,1121,181,209,86.6,126,168,75.0,27,45,60.0,0,0.3,0.3,-0.3,7,33,4,1,38,Matches,55a1cac2
2106,Daniel Podence,pt POR,MFFW,Wolves,Premier League,24,1995,18.5,483,643,75.1,7867,2039,269,316,85.1,129,180,71.7,59,84,70.2,2,1.7,1.7,+0.3,21,47,20,5,72,Matches,7fcc71d8
2107,Paul Pogba,fr FRA,MFFW,Manchester United,Premier League,27,1993,21.1,1112,1367,81.3,19406,4987,541,617,87.7,399,468,85.3,131,187,70.1,3,2.4,1.8,+0.6,26,132,26,1,139,Matches,867239d3
2108,Joel Pohjanpalo,fi FIN,FW,Union Berlin,Bundesliga,25,1994,9.5,128,188,68.1,1933,492,73,96,76.0,40,60,66.7,9,13,69.2,0,1.2,1.0,-1.2,8,19,4,1,26,Matches,ea003d07
2109,Joel Pohjanpalo,fi FIN,MF,Leverkusen,Bundesliga,25,1994,0.1,2,2,100.0,32,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ea003d07
2110,Andrea Poli,it ITA,MF,Bologna,Serie A,30,1989,4.3,191,213,89.7,2874,912,101,108,93.5,80,84,95.2,4,8,50.0,0,0.6,0.2,-0.6,6,29,2,1,25,Matches,b3fd7075
2111,Matteo Politano,it ITA,FWMF,Napoli,Serie A,26,1993,21.2,659,871,75.7,10066,2388,378,423,89.4,198,260,76.2,57,111,51.4,4,3.9,3.0,+0.1,34,28,27,7,78,Matches,5e861944
2112,Jorge Pombo,es ESP,FWMF,Cádiz,La Liga,26,1994,5.8,135,182,74.2,2325,626,68,79,86.1,49,60,81.7,12,32,37.5,0,0.6,0.5,-0.6,7,13,7,2,27,Matches,0a8bcb23
2113,Marin Pongračić,hr CRO,DF,Wolfsburg,Bundesliga,22,1997,6.4,273,321,85.0,6078,2154,53,58,91.4,174,196,88.8,44,61,72.1,0,0.0,0.2,0.0,0,16,0,0,20,Matches,2a6cd437
2114,Pere Pons,es ESP,MF,Alavés,La Liga,27,1993,13.2,270,349,77.4,3710,1001,164,190,86.3,74,92,80.4,13,29,44.8,0,1.1,0.6,-1.1,8,23,6,2,36,Matches,29b61deb
2115,Nick Pope,eng ENG,GK,Burnley,Premier League,28,1992,32.0,505,989,51.1,20828,18354,35,35,100.0,143,150,95.3,327,789,41.4,0,0.1,0.1,-0.1,2,37,1,0,1,Matches,4b40d9ca
2116,Manolo Portanova,it ITA,MFFW,Genoa,Serie A,20,2000,0.7,18,24,75.0,287,123,10,10,100.0,5,7,71.4,2,2,100.0,0,0.0,0.0,0.0,0,3,1,0,3,Matches,c8c0dccd
2117,Manolo Portanova,it ITA,MF,Juventus,Serie A,20,2000,0.8,18,20,90.0,252,36,11,12,91.7,5,5,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,c8c0dccd
2118,Francisco Portillo,es ESP,MFFW,Getafe,La Liga,30,1990,4.6,196,272,72.1,2869,965,107,125,85.6,70,87,80.5,10,24,41.7,1,0.5,0.8,+0.5,5,27,8,2,35,Matches,8e010ff4
2119,Portu,es ESP,FWMF,Real Sociedad,La Liga,28,1992,24.3,384,580,66.2,5001,1224,228,289,78.9,111,159,69.8,10,41,24.4,3,3.7,3.9,-0.7,26,11,19,4,38,Matches,1bda5842
2120,Stefan Posch,at AUT,DF,Hoffenheim,Bundesliga,23,1997,23.5,1153,1464,78.8,21862,7944,434,494,87.9,573,660,86.8,128,235,54.5,0,0.7,1.0,-0.7,14,114,16,9,133,Matches,7f609bfc
2121,Sergio Postigo,es ESP,DF,Levante,La Liga,31,1988,18.0,720,874,82.4,14640,6190,252,270,93.3,354,386,91.7,109,201,54.2,0,0.2,0.3,-0.2,3,57,4,2,58,Matches,474ecac8
2122,Yussuf Poulsen,dk DEN,FW,RB Leipzig,Bundesliga,26,1994,15.0,316,446,70.9,3669,787,195,246,79.3,65,102,63.7,11,18,61.1,4,1.8,1.4,+2.2,14,20,10,0,37,Matches,d2416c2e
2123,Maxime Poundjé,fr FRA,DF,Bordeaux,Ligue 1,27,1992,5.5,189,261,72.4,2782,937,107,128,83.6,74,95,77.9,5,16,31.3,0,0.1,0.1,-0.1,1,8,2,1,16,Matches,b92edde2
2124,Darío Poveda,es ESP,FW,Getafe,La Liga,23,1997,0.1,2,5,40.0,23,2,0,0,,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,cbdf7d5c
2125,Ian Poveda,eng ENG,MF,Leeds United,Premier League,20,2000,3.9,86,120,71.7,1151,341,52,61,85.2,20,32,62.5,5,9,55.6,0,1.1,0.6,-1.1,5,10,10,2,17,Matches,55b4f1d6
2126,Alejandro Pozo Pozo,es ESP,DFMF,Eibar,La Liga,21,1999,24.3,829,1161,71.4,14342,5725,406,473,85.8,294,396,74.2,106,225,47.1,0,1.1,1.5,-1.1,12,90,19,12,75,Matches,3c16d927
2127,Dennis Praet,be BEL,MF,Leicester City,Premier League,26,1994,8.0,248,315,78.7,3458,779,142,159,89.3,77,104,74.0,10,22,45.5,1,1.1,0.7,-0.1,7,11,7,2,25,Matches,86695068
2128,Sanjin Prcić,ba BIH,MF,Strasbourg,Ligue 1,26,1993,3.9,200,244,82.0,4073,1260,74,82,90.2,84,94,89.4,36,54,66.7,1,0.5,0.6,+0.5,7,22,6,4,34,Matches,51c30111
2129,Nicolas de Préville,fr FRA,FWMF,Bordeaux,Ligue 1,29,1991,17.9,451,654,69.0,7481,2185,244,306,79.7,132,187,70.6,55,97,56.7,2,3.4,3.2,-1.4,32,44,16,4,74,Matches,b0547a87
2130,Manuel Prietl,at AUT,MF,Arminia,Bundesliga,28,1991,28.0,777,978,79.4,14061,3957,304,370,82.2,382,444,86.0,69,110,62.7,1,1.8,2.0,-0.8,10,62,8,1,67,Matches,901c0f97
2131,Grischa Prömel,de GER,MF,Union Berlin,Bundesliga,25,1995,20.2,557,718,77.6,9344,2188,238,301,79.1,255,303,84.2,38,57,66.7,1,1.0,0.7,0.0,9,56,5,2,66,Matches,924f9191
2132,Davy Pröpper,nl NED,MF,Brighton,Premier League,28,1991,2.4,70,96,72.9,1134,372,37,51,72.5,25,32,78.1,5,6,83.3,0,0.0,0.2,0.0,0,5,5,0,14,Matches,fdd85f94
2133,Ivan Provedel,it ITA,GK,Spezia,Serie A,26,1994,29.0,1042,1404,74.2,29950,19305,138,140,98.6,469,482,97.3,430,774,55.6,0,0.0,0.0,0.0,0,17,0,0,0,Matches,277da414
2134,Antonio Puertas,es ESP,FWMF,Granada,La Liga,28,1992,24.1,418,652,64.1,5773,1456,254,323,78.6,105,168,62.5,25,69,36.2,5,2.3,1.3,+2.7,17,28,13,4,47,Matches,c77a8043
2135,Riqui Puig,es ESP,MFFW,Barcelona,La Liga,20,1999,3.2,318,349,91.1,4530,953,182,197,92.4,90,100,90.0,25,28,89.3,0,0.2,0.4,-0.2,5,27,3,0,34,Matches,f090a37a
2136,Erick Pulgar,cl CHI,MF,Fiorentina,Serie A,26,1994,22.2,933,1152,81.0,16703,5147,400,442,90.5,392,438,89.5,111,199,55.8,3,1.8,1.8,+1.2,21,95,10,5,94,Matches,4611e028
2137,Jorge Pulido,es ESP,DF,Huesca,La Liga,29,1991,32.1,1358,1637,83.0,26619,8803,453,504,89.9,741,816,90.8,151,273,55.3,0,0.3,0.5,-0.3,5,96,8,2,99,Matches,978cd030
2138,Christian Pulisic,us USA,FWMF,Chelsea,Premier League,21,1998,19.3,561,705,79.6,7253,1587,347,405,85.7,159,197,80.7,13,26,50.0,2,2.8,2.2,-0.8,25,34,37,3,82,Matches,1bf33a9a
2139,Ignacio Pussetto,ar ARG,FW,Udinese,Serie A,24,1995,8.4,118,185,63.8,1657,445,68,90,75.6,35,65,53.8,7,12,58.3,1,0.9,0.5,+0.1,8,9,6,1,18,Matches,62437b4f
2140,Fabio Quagliarella,it ITA,FW,Sampdoria,Serie A,37,1983,24.5,362,526,68.8,5487,1166,194,253,76.7,110,152,72.4,27,49,55.1,1,1.4,1.1,-0.4,19,35,10,2,46,Matches,ee4f2f3b
2141,Robin Quaison,se SWE,FWMF,Mainz 05,Bundesliga,26,1993,16.4,211,324,65.1,3105,851,121,161,75.2,62,96,64.6,14,28,50.0,2,2.6,1.8,-0.6,10,24,6,0,40,Matches,74c7c2db
2142,Domingos Quina,pt POR,MF,Granada,La Liga,20,1999,3.8,68,91,74.7,1052,210,38,46,82.6,19,27,70.4,6,6,100.0,0,0.2,0.3,-0.2,5,6,4,0,10,Matches,41fb0f4e
2143,Quini,es ESP,DF,Granada,La Liga,30,1989,13.2,341,513,66.5,5122,1915,192,229,83.8,110,163,67.5,23,73,31.5,0,0.2,0.3,-0.2,4,27,6,5,30,Matches,7a538238
2144,Quique,es ESP,FWMF,Eibar,La Liga,30,1990,1.9,35,49,71.4,501,71,23,29,79.3,11,15,73.3,1,3,33.3,0,0.1,0.0,-0.1,1,3,0,0,2,Matches,c966fce1
2145,Dani Raba,es ESP,MFFW,Villarreal,La Liga,24,1995,1.7,63,84,75.0,997,252,33,38,86.8,18,23,78.3,6,16,37.5,0,0.0,0.3,0.0,2,3,4,1,10,Matches,ea6a7ab4
2146,Simone Rabbi,it ITA,FWDF,Bologna,Serie A,18,2001,0.4,5,9,55.6,72,22,3,3,100.0,2,4,50.0,0,0,,1,0.0,0.0,+1.0,2,0,0,0,0,Matches,3688af6c
2147,Adrien Rabiot,fr FRA,MF,Juventus,Serie A,25,1995,25.7,1297,1450,89.4,20213,5167,687,752,91.4,492,528,93.2,80,91,87.9,2,1.1,1.2,+0.9,10,114,23,4,122,Matches,8794e251
2148,Uroš Račić,rs SRB,MF,Valencia,La Liga,22,1998,24.3,835,1055,79.1,15999,3791,337,420,80.2,337,388,86.9,134,179,74.9,1,0.3,0.5,+0.7,10,91,6,1,104,Matches,faed84db
2149,Anthony Racioppi,ch SUI,GK,Dijon,Ligue 1,21,1998,21.0,431,650,66.3,12101,9728,84,85,98.8,211,213,99.1,134,349,38.4,0,0.2,0.0,-0.2,1,10,0,0,0,Matches,abc06eb3
2150,Nemanja Radoja,rs SRB,MF,Levante,La Liga,27,1993,12.5,588,683,86.1,10203,2456,269,304,88.5,243,273,89.0,58,76,76.3,2,0.2,0.8,+1.8,3,42,9,1,63,Matches,b5dd3469
2151,Nemanja Radonjić,rs SRB,FW,Marseille,Ligue 1,24,1996,4.4,81,135,60.0,999,312,56,80,70.0,20,28,71.4,1,7,14.3,1,0.3,0.3,+0.7,6,4,4,1,10,Matches,0630eb63
2152,Nemanja Radonjić,rs SRB,FWMF,Hertha BSC,Bundesliga,24,1996,6.8,157,252,62.3,2188,872,98,130,75.4,40,64,62.5,8,16,50.0,2,1.0,0.9,+1.0,8,17,13,4,31,Matches,0630eb63
2153,Aleksandar Radovanović,rs SRB,DF,Lens,Ligue 1,26,1993,1.0,31,45,68.9,632,191,9,14,64.3,17,22,77.3,5,8,62.5,0,0.0,0.0,0.0,0,2,0,0,1,Matches,09507ffa
2154,Ivan Radovanović,rs SRB,DFMF,Genoa,Serie A,31,1988,24.8,968,1140,84.9,20153,6983,288,320,90.0,529,577,91.7,141,215,65.6,0,0.3,0.2,-0.3,3,45,0,0,55,Matches,023937a9
2155,Ionuț Radu,ro ROU,GK,Inter,Serie A,23,1997,1.5,54,56,96.4,982,484,21,21,100.0,29,29,100.0,3,5,60.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,67f649be
2156,Ștefan Radu,ro ROU,DF,Lazio,Serie A,33,1986,27.3,1355,1635,82.9,23882,9253,612,677,90.4,594,680,87.4,122,212,57.5,3,1.5,1.9,+1.5,19,147,32,17,165,Matches,53de807a
2157,Rafael,br BRA,GK,Spezia,Serie A,38,1982,2.3,78,107,72.9,1970,1422,24,24,100.0,30,31,96.8,24,52,46.2,1,0.4,0.0,+0.6,1,0,0,0,0,Matches,dd06d56c
2158,Rafinha,br BRA,MFFW,Paris S-G,Ligue 1,27,1993,15.1,1058,1182,89.5,15569,3450,605,640,94.5,346,388,89.2,63,82,76.8,4,2.6,1.7,+1.4,23,109,14,1,119,Matches,0c2ac3cb
2159,Antonio Raimondo,it ITA,FW,Bologna,Serie A,16,2004,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ce1a6c7e
2160,Predrag Rajković,rs SRB,GK,Reims,Ligue 1,24,1995,36.5,966,1451,66.6,27846,18754,137,137,100.0,491,497,98.8,335,809,41.4,0,0.0,0.1,0.0,1,28,3,0,0,Matches,58ad9383
2161,Ivan Rakitić,hr CRO,MF,Sevilla,La Liga,32,1988,24.8,1480,1717,86.2,25592,6345,722,778,92.8,543,600,90.5,167,247,67.6,2,1.5,1.7,+0.5,25,149,10,1,167,Matches,89f951b5
2162,Jonás Ramalho,es ESP,DF,Osasuna,La Liga,27,1993,3.4,99,132,75.0,1776,772,48,54,88.9,38,48,79.2,11,26,42.3,0,0.0,0.1,0.0,1,8,3,2,9,Matches,be3a0121
2163,Benito Raman,be BEL,FWMF,Schalke 04,Bundesliga,25,1994,13.8,220,328,67.1,3751,1280,104,144,72.2,83,105,79.0,23,30,76.7,0,1.2,1.1,-1.2,14,14,13,5,30,Matches,867501bf
2164,Gastón Ramírez,uy URU,FWMF,Sampdoria,Serie A,29,1990,10.8,350,490,71.4,5545,1776,189,230,82.2,95,126,75.4,41,84,48.8,4,2.2,1.9,+1.8,22,41,12,1,58,Matches,2c851997
2165,Sandro Ramírez,es ESP,FW,Huesca,La Liga,25,1995,14.3,247,327,75.5,3940,743,133,159,83.6,78,99,78.8,23,31,74.2,1,0.5,0.8,+0.5,10,14,5,2,24,Matches,833fb62e
2166,Sergio Ramos,es ESP,DF,Real Madrid,La Liga,34,1986,14.2,1019,1112,91.6,21101,7915,334,356,93.8,493,514,95.9,174,201,86.6,0,0.4,0.3,-0.4,4,96,2,1,98,Matches,08511d65
2167,Aaron Ramsdale,eng ENG,GK,Sheffield United,Premier League,22,1998,38.0,569,1153,49.3,22218,19232,71,73,97.3,176,179,98.3,318,889,35.8,0,0.1,0.1,-0.1,2,44,1,0,0,Matches,466fb2c5
2168,Aaron Ramsey,wls WAL,MF,Juventus,Serie A,29,1990,12.1,622,728,85.4,9585,2443,328,365,89.9,217,241,90.0,48,65,73.8,4,3.3,2.0,+0.7,31,57,21,5,72,Matches,ef619b0b
2169,Jacob Ramsey,eng ENG,MF,Aston Villa,Premier League,19,2001,7.0,192,229,83.8,3083,765,102,114,89.5,70,78,89.7,14,19,73.7,0,0.3,0.2,-0.3,6,15,1,1,23,Matches,1544f145
2170,Kayne Ramsey,eng ENG,DF,Southampton,Premier League,19,2000,1.0,17,23,73.9,242,81,9,10,90.0,7,10,70.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,dc31b84c
2171,Darren Randolph,ie IRL,GK,West Ham,Premier League,33,1987,3.0,36,66,54.5,1188,987,6,6,100.0,14,14,100.0,16,46,34.8,0,0.0,0.0,0.0,0,1,0,0,0,Matches,6385ebfb
2172,Andrea Ranocchia,it ITA,DF,Inter,Serie A,32,1988,7.8,468,496,94.4,9382,3387,124,130,95.4,290,296,98.0,49,61,80.3,1,0.5,0.1,+0.5,3,11,0,0,17,Matches,539230cf
2173,Raphinha,br BRA,MFFW,Leeds United,Premier League,23,1996,26.2,687,1064,64.6,11676,4332,347,413,84.0,218,336,64.9,88,204,43.1,9,7.9,6.8,+1.1,64,79,40,7,97,Matches,3423f250
2174,Raphinha,br BRA,FWMF,Rennes,Ligue 1,23,1996,4.5,89,139,64.0,1576,500,39,49,79.6,39,51,76.5,9,27,33.3,2,0.9,0.8,+1.1,9,12,5,1,12,Matches,3423f250
2175,Marcus Rashford,eng ENG,FW,Manchester United,Premier League,22,1997,32.4,1001,1248,80.2,14132,2775,579,663,87.3,303,367,82.6,54,84,64.3,9,3.8,3.1,+5.2,43,44,54,5,117,Matches,a1d5bd30
2176,Milot Rashica,xk KVX,FWMF,Werder Bremen,Bundesliga,24,1996,16.2,285,423,67.4,4812,975,145,194,74.7,99,136,72.8,31,54,57.4,2,1.6,2.0,+0.4,19,11,20,10,31,Matches,6c6a3300
2177,Giacomo Raspadori,it ITA,FWMF,Sassuolo,Serie A,20,2000,13.7,269,354,76.0,4081,897,151,173,87.3,76,93,81.7,24,50,48.0,0,2.1,1.7,-2.1,27,13,11,0,33,Matches,6e058f06
2178,Federico Ravaglia,it ITA,GK,Bologna,Serie A,20,1999,4.0,116,137,84.7,2396,1828,36,36,100.0,55,56,98.2,20,40,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,6662d731
2179,Tim Ream,us USA,DF,Fulham,Premier League,32,1987,7.0,424,468,90.6,8479,3047,125,130,96.2,249,265,94.0,48,66,72.7,0,0.0,0.0,0.0,0,29,0,0,31,Matches,28b40c9c
2180,Ante Rebić,hr CRO,FW,Milan,Serie A,26,1993,19.7,290,472,61.4,3964,1216,177,234,75.6,64,113,56.6,22,41,53.7,4,5.4,4.4,-1.4,36,24,31,10,52,Matches,536cebe5
2181,Arkadiusz Reca,pl POL,DF,Crotone,Serie A,25,1995,25.7,718,1029,69.8,11934,4025,356,431,82.6,289,405,71.4,50,105,47.6,3,3.1,2.2,-0.1,26,35,25,11,66,Matches,6213fd82
2182,Recio,es ESP,MF,Eibar,La Liga,29,1991,8.2,354,439,80.6,5844,1566,177,197,89.8,124,140,88.6,39,70,55.7,0,0.9,1.2,-0.9,14,31,7,2,40,Matches,54073b28
2183,Daishawn Redan,nl NED,FWMF,Hertha BSC,Bundesliga,19,2001,1.1,20,29,69.0,278,52,10,12,83.3,9,14,64.3,0,0,,0,0.0,0.1,0.0,1,2,0,0,4,Matches,16b4260e
2184,Nathan Redmond,eng ENG,MFFW,Southampton,Premier League,26,1994,19.3,570,765,74.5,8403,2031,311,377,82.5,198,250,79.2,33,57,57.9,3,3.2,2.1,-0.2,29,32,30,4,75,Matches,ab651565
2185,Harrison Reed,eng ENG,MF,Fulham,Premier League,25,1995,25.0,1288,1516,85.0,21403,5739,610,672,90.8,551,609,90.5,89,157,56.7,2,1.7,1.8,+0.3,21,102,16,3,127,Matches,803ae100
2186,Vasco Regini,it ITA,DF,Sampdoria,Serie A,29,1990,1.0,35,40,87.5,572,265,21,23,91.3,10,12,83.3,4,5,80.0,0,0.0,0.0,0.0,1,3,1,1,3,Matches,339c6ed4
2187,Sergio Reguilón,es ESP,DF,Tottenham,Premier League,23,1996,24.9,1092,1445,75.6,16333,5647,591,687,86.0,402,515,78.1,52,134,38.8,3,2.0,1.9,+1.0,17,53,25,13,73,Matches,3353737a
2188,Pepe Reina,es ESP,GK,Lazio,Serie A,37,1982,29.0,924,1131,81.7,23926,18127,176,176,100.0,445,456,97.6,296,489,60.5,0,0.0,0.1,0.0,1,11,1,0,2,Matches,e358587b
2189,Jeff Reine-Adélaïde,fr FRA,MFFW,Nice,Ligue 1,22,1998,11.8,496,592,83.8,8381,1879,247,272,90.8,196,222,88.3,41,69,59.4,2,2.3,1.8,-0.3,17,61,12,1,71,Matches,d504b3e1
2190,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,Ligue 1,22,1998,0.3,16,20,80.0,194,66,12,14,85.7,4,4,100.0,0,1,0.0,0,0.1,0.1,-0.1,1,2,2,0,4,Matches,d504b3e1
2191,Reinier,br BRA,MFFW,Dortmund,Bundesliga,18,2002,2.9,103,121,85.1,1220,250,63,69,91.3,27,32,84.4,1,3,33.3,1,0.3,0.4,+0.7,3,3,3,0,5,Matches,6b21b7b5
2192,Francisco Reis Ferreira,pt POR,DF,Valencia,La Liga,23,1997,2.0,67,79,84.8,1418,541,20,21,95.2,36,40,90.0,10,14,71.4,0,0.0,0.0,0.0,0,2,0,0,4,Matches,4b3c863f
2193,Rocco Reitz,de GER,MF,Gladbach,Bundesliga,18,2002,0.7,38,46,82.6,544,188,21,23,91.3,13,16,81.3,2,3,66.7,0,0.1,0.0,-0.1,2,4,1,0,6,Matches,cc971106
2194,Karim Rekik,nl NED,DF,Sevilla,La Liga,25,1994,7.3,433,494,87.7,6455,1947,232,257,90.3,175,196,89.3,15,26,57.7,0,0.2,0.1,-0.2,3,13,4,1,19,Matches,3376a776
2195,Álex Remiro,es ESP,GK,Real Sociedad,La Liga,25,1995,38.0,872,1219,71.5,25396,18461,141,142,99.3,414,420,98.6,315,651,48.4,0,0.0,0.1,0.0,0,14,0,0,1,Matches,374ee424
2196,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,Ligue 1,21,1998,3.0,156,185,84.3,2733,966,69,78,88.5,67,82,81.7,17,21,81.0,0,0.1,0.0,-0.1,2,10,0,0,6,Matches,4bd00a50
2197,Marco Reus,de GER,MFFW,Dortmund,Bundesliga,31,1989,25.3,890,1131,78.7,13010,3208,490,564,86.9,274,335,81.8,63,94,67.0,6,7.0,6.4,-1.0,49,70,34,3,107,Matches,36a3ff67
2198,Elvis Rexhbeçaj,xk KVX,MFFW,Köln,Bundesliga,22,1997,20.4,403,650,62.0,6752,2696,206,259,79.5,142,212,67.0,41,112,36.6,2,2.6,2.1,-0.6,26,51,13,2,67,Matches,1ae836b1
2199,Oriol Rey,es ESP,MF,Valladolid,La Liga,22,1998,0.2,10,12,83.3,211,58,3,4,75.0,5,5,100.0,2,3,66.7,0,0.0,0.0,0.0,0,2,0,0,3,Matches,e8a0d2f7
2200,Gio Reyna,us USA,MFFW,Dortmund,Bundesliga,17,2002,22.0,754,957,78.8,10611,2195,456,533,85.6,227,274,82.8,33,68,48.5,5,5.2,3.8,-0.2,35,48,27,1,64,Matches,7fa4e703
2201,Baptiste Reynet,fr FRA,GK,Nîmes,Ligue 1,29,1990,38.0,1080,1592,67.8,31660,22933,147,147,100.0,558,566,98.6,374,877,42.6,0,0.5,0.1,-0.5,3,28,0,0,0,Matches,bcf1b2e9
2202,Bryan Reynolds,us USA,DF,Roma,Serie A,19,2001,3.1,122,148,82.4,1866,519,71,81,87.7,39,46,84.8,9,15,60.0,0,0.0,0.1,0.0,1,9,3,0,9,Matches,2306bf5c
2203,Franck Ribéry,fr FRA,FW,Fiorentina,Serie A,37,1983,23.9,768,882,87.1,12172,2546,408,446,91.5,262,292,89.7,67,79,84.8,6,5.8,3.6,+0.2,35,85,35,2,109,Matches,f61c7c4e
2204,Federico Ricci,it ITA,FW,Sassuolo,Serie A,26,1994,0.0,4,4,100.0,63,8,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,524eb8c5
2205,Giacomo Ricci,it ITA,DF,Parma,Serie A,23,1996,0.7,20,25,80.0,412,165,4,6,66.7,13,13,100.0,3,4,75.0,0,0.0,0.1,0.0,0,4,2,1,4,Matches,cfb38237
2206,Matteo Ricci,it ITA,MF,Spezia,Serie A,26,1994,24.8,1418,1667,85.1,29578,9592,454,504,90.1,702,772,90.9,243,341,71.3,2,1.6,2.3,+0.4,22,178,26,4,185,Matches,3cf7dc7e
2207,Declan Rice,eng ENG,MF,West Ham,Premier League,21,1999,32.0,1352,1561,86.6,23571,6640,613,674,90.9,565,620,91.1,138,191,72.3,1,1.8,1.5,-0.8,22,125,18,6,169,Matches,1c7012b8
2208,Chris Richards,us USA,DF,Hoffenheim,Bundesliga,20,2000,10.5,592,692,85.5,11364,3567,205,225,91.1,334,363,92.0,50,88,56.8,1,0.3,0.1,+0.7,4,31,3,0,45,Matches,0a3d6d2b
2209,Chris Richards,us USA,DF,Bayern Munich,Bundesliga,20,2000,1.0,76,85,89.4,1152,374,43,44,97.7,26,29,89.7,5,5,100.0,1,0.5,0.3,+0.5,3,7,4,3,5,Matches,0a3d6d2b
2210,Lewis Richardson,eng ENG,FWMF,Burnley,Premier League,17,2003,0.0,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,4fa62ae4
2211,Richarlison,br BRA,FW,Everton,Premier League,23,1997,31.8,526,791,66.5,7213,1435,311,390,79.7,158,231,68.4,23,45,51.1,3,3.3,2.3,-0.3,25,26,15,1,58,Matches,fa031b34
2212,Marco Richter,de GER,FWMF,Augsburg,Bundesliga,22,1997,15.7,279,480,58.1,4911,1491,134,176,76.1,98,143,68.5,34,93,36.6,1,1.7,1.5,-0.7,15,31,10,4,38,Matches,f972644c
2213,Mikel Rico,es ESP,MF,Huesca,La Liga,35,1984,24.3,698,898,77.7,12226,3120,331,373,88.7,269,324,83.0,79,131,60.3,4,1.3,1.0,+2.7,20,50,13,8,88,Matches,def69cd0
2214,Sergio Rico,es ESP,GK,Paris S-G,Ligue 1,26,1993,9.0,194,213,91.1,4013,2850,54,54,100.0,115,116,99.1,25,43,58.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches,5f0241b2
2215,Jaïro Riedewald,nl NED,MF,Crystal Palace,Premier League,23,1996,20.2,541,636,85.1,8053,2448,283,319,88.7,197,219,90.0,34,47,72.3,0,0.8,0.8,-0.8,11,59,8,0,73,Matches,7a1f2c08
