Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TCmp,TAtt,TCmp%,TotDist,PrgDist,SCmp,SAtt,SCmp%,MCmp,MAtt,MCmp%,LCmp,LAtt,LCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
648,Achraf Dari,ma MAR,DF,Brest,Ligue 1,23,1999,14.6,547,690,79.3,12287,4337,123,144,85.4,308,343,89.8,106,183,57.9,0,0.0,0.1,0.0,1,25,0,0,33,Matches,5069b796
649,Vladimír Darida,cz CZE,MF,Hertha Berlin,Bundesliga,31,1990,0.3,8,12,66.7,101,6,5,6,83.3,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,3eb0f2df
650,Matteo Darmian,it ITA,DF,Inter,Serie A,32,1989,22.5,1190,1376,86.5,21419,7160,477,512,93.2,598,664,90.1,97,155,62.6,2,1.9,2.0,+0.1,19,68,18,10,88,Matches,96e0490d
651,Josh Dasilva,eng ENG,MF,Brentford,Premier League,23,1998,15.4,491,617,79.6,8103,1954,255,291,87.6,187,217,86.2,40,70,57.1,2,1.4,1.6,+0.6,12,35,24,5,62,Matches,60344e4f
652,David Datro Fofana,ci CIV,FW,Chelsea,Premier League,19,2002,0.8,7,9,77.8,122,82,4,5,80.0,2,2,100.0,1,1,100.0,0,0.1,0.1,-0.1,3,0,2,0,2,Matches,e82900ef
653,Juan David Cabal,co COL,DF,Verona,Serie A,21,2001,4.9,166,223,74.4,3165,1118,63,73,86.3,79,91,86.8,20,46,43.5,0,0.3,0.1,-0.3,2,15,3,2,17,Matches,ef6eef89
654,Jonathan David,ca CAN,FW,Lille,Ligue 1,22,2000,35.2,716,875,81.8,9883,2246,423,495,85.5,215,255,84.3,28,30,93.3,4,6.1,5.7,-2.1,53,54,34,2,95,Matches,ce50fd99
655,Alphonso Davies,ca CAN,DF,Bayern Munich,Bundesliga,21,2000,22.7,1361,1567,86.9,21727,5882,721,786,91.7,542,600,90.3,76,116,65.5,4,3.7,4.3,+0.3,44,110,39,5,133,Matches,d781d855
656,Ben Davies,wls WAL,DF,Tottenham,Premier League,29,1993,25.4,1040,1281,81.2,17332,5962,500,559,89.4,445,514,86.6,69,136,50.7,2,2.5,1.5,-0.5,20,79,9,6,107,Matches,44781702
657,Tom Davies,eng ENG,MF,Everton,Premier League,24,1998,6.0,173,234,73.9,2879,850,87,111,78.4,64,76,84.2,16,29,55.2,0,0.2,0.3,-0.2,2,25,2,0,30,Matches,9228b07c
658,Paweł Dawidowicz,pl POL,DF,Verona,Serie A,27,1995,18.1,613,827,74.1,11131,4374,258,296,87.2,277,354,78.2,69,146,47.3,1,0.8,0.3,+0.2,5,47,2,0,60,Matches,16bb656a
659,Craig Dawson,eng ENG,DF,West Ham,Premier League,32,1990,8.0,245,310,79.0,5404,2170,74,86,86.0,121,137,88.3,48,79,60.8,0,0.1,0.1,-0.1,1,25,0,0,18,Matches,3e9e06cb
660,Craig Dawson,eng ENG,DF,Wolverhampton Wanderers,Premier League,32,1990,15.7,780,926,84.2,16202,5539,231,257,89.9,419,455,92.1,122,193,63.2,0,0.0,0.2,0.0,1,51,3,0,44,Matches,3e9e06cb
661,Kevin De Bruyne,be BEL,MF,Manchester City,Premier League,31,1991,26.9,1192,1626,73.3,22165,6516,538,633,85.0,477,629,75.8,160,275,58.2,16,13.7,14.1,+2.3,96,124,96,21,246,Matches,e46012d4
662,Bobby De Cordova-Reid,jm JAM,FWDF,Fulham,Premier League,29,1993,27.5,636,907,70.1,9625,3067,341,416,82.0,226,319,70.8,34,81,42.0,1,1.7,1.6,-0.7,19,36,38,10,63,Matches,0f7533cd
663,Charles De Ketelaere,be BEL,MFFW,AC Milan,Serie A,21,2001,12.4,299,383,78.1,4161,1234,183,225,81.3,95,110,86.4,11,16,68.8,1,2.0,1.8,-1.0,20,28,19,0,59,Matches,2ef7c612
664,Manuel De Luca,it ITA,FWMF,Sampdoria,Serie A,24,1998,0.5,5,8,62.5,66,1,3,5,60.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,60e3603d
665,Tommaso De Nipoti,it ITA,MF,Atalanta,Serie A,19,2003,0.0,3,5,60.0,85,20,1,2,50.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,7f9d956a
666,Rodrigo De Paul,ar ARG,MF,Atletico Madrid,La Liga,28,1994,21.4,1160,1421,81.6,19936,6409,593,655,90.5,383,455,84.2,144,223,64.6,7,5.5,3.8,+1.5,48,145,47,7,182,Matches,162efffd
667,Mattia De Sciglio,it ITA,DF,Juventus,Serie A,29,1992,11.6,450,569,79.1,8035,3019,189,227,83.3,213,252,84.5,44,75,58.7,0,0.5,0.4,-0.5,8,51,8,6,50,Matches,ae4e2852
668,Lorenzo De Silvestri,it ITA,DF,Bologna,Serie A,34,1988,7.5,330,430,76.7,5002,2370,182,202,90.1,127,168,75.6,11,40,27.5,0,0.2,0.2,-0.2,6,29,4,1,31,Matches,e74f0e59
669,Thibault De Smet,be BEL,DF,Reims,Ligue 1,24,1998,19.5,878,1123,78.2,14328,5398,413,486,85.0,387,467,82.9,53,112,47.3,1,1.3,1.8,-0.3,12,86,20,9,89,Matches,5fdcb075
670,Koni De Winter,be BEL,DF,Empoli,Serie A,20,2002,11.4,424,494,85.8,7908,2790,166,181,91.7,226,249,90.8,31,58,53.4,0,0.2,0.1,-0.2,2,15,1,0,22,Matches,f4797849
671,Grégoire Defrel,mq MTQ,FW,Sassuolo,Serie A,31,1991,13.0,211,250,84.4,2451,347,138,151,91.4,46,56,82.1,3,9,33.3,1,0.5,0.2,+0.5,9,12,1,0,10,Matches,854ee61a
672,Duccio Degl'Innocenti,it ITA,MF,Empoli,Serie A,19,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0e0d6c53
673,Brecht Dejaegere,be BEL,MF,Toulouse,Ligue 1,31,1991,20.1,518,664,78.0,8008,2371,278,331,84.0,196,242,81.0,30,49,61.2,1,1.7,2.1,-0.7,17,56,25,0,96,Matches,4ca4f601
674,Romain Del Castillo,fr FRA,MFFW,Brest,Ligue 1,26,1996,15.8,448,673,66.6,7887,2950,215,279,77.1,146,207,70.5,66,137,48.2,6,4.2,4.2,+1.8,36,44,36,9,75,Matches,0be95d34
675,Alberto Del Moral,es ESP,MF,Villarreal,La Liga,22,2000,0.1,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,84a85b48
676,Thomas Delaine,fr FRA,DFMF,Strasbourg,Ligue 1,30,1992,11.9,356,537,66.3,5526,1983,174,216,80.6,155,218,71.1,14,61,23.0,2,1.4,2.5,+0.6,9,14,18,13,21,Matches,8332db56
677,Thomas Delaney,dk DEN,MF,Sevilla,La Liga,30,1991,3.4,140,164,85.4,2173,461,71,76,93.4,54,64,84.4,8,14,57.1,0,0.1,0.6,-0.1,2,6,3,1,7,Matches,fe641c1a
678,Thomas Delaney,dk DEN,MF,Hoffenheim,Bundesliga,30,1991,3.3,110,162,67.9,2072,879,45,57,78.9,51,63,81.0,13,32,40.6,0,0.0,0.1,0.0,1,8,0,0,14,Matches,fe641c1a
679,Sacha Delaye,fr FRA,FWMF,Montpellier,Ligue 1,20,2002,0.2,8,14,57.1,86,52,6,8,75.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,e4448c8c
680,Fran Delgado,es ESP,DF,Real Betis,La Liga,21,2001,0.1,7,8,87.5,110,13,4,4,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,e7d2a50b
681,Andy Delort,dz ALG,FW,Nice,Ligue 1,30,1991,8.7,139,230,60.4,2109,558,78,113,69.0,41,73,56.2,12,25,48.0,1,1.4,0.9,-0.4,11,16,7,1,19,Matches,d33c706e
682,Andy Delort,dz ALG,FW,Nantes,Ligue 1,30,1991,5.2,73,138,52.9,1159,281,42,75,56.0,20,35,57.1,8,20,40.0,0,0.7,0.6,-0.7,9,7,5,3,9,Matches,d33c706e
683,Karamoko Dembélé,eng ENG,FWMF,Brest,Ligue 1,19,2003,2.0,59,89,66.3,938,232,34,41,82.9,16,30,53.3,6,10,60.0,0,0.2,0.2,-0.2,3,3,2,1,5,Matches,7304f3b1
684,Moussa Dembélé,fr FRA,FWMF,Lyon,Ligue 1,26,1996,9.7,138,191,72.3,1752,364,72,99,72.7,45,59,76.3,3,6,50.0,0,0.3,0.5,-0.3,4,8,11,0,23,Matches,e7986081
685,Ousmane Dembélé,fr FRA,FW,Barcelona,La Liga,25,1997,15.7,642,854,75.2,10068,2037,376,427,88.1,195,256,76.2,54,106,50.9,7,4.9,5.0,+2.1,41,21,37,5,74,Matches,b19db005
686,Siriki Dembélé,ci CIV,FWMF,Bournemouth,Premier League,25,1996,1.2,37,47,78.7,543,223,22,29,75.9,10,13,76.9,2,2,100.0,0,0.3,0.2,-0.3,4,2,3,2,4,Matches,11f54bd5
687,Siriki Dembélé,ci CIV,MFFW,Auxerre,Ligue 1,25,1996,4.1,78,97,80.4,1032,307,48,55,87.3,22,29,75.9,2,5,40.0,0,1.0,0.7,-1.0,8,5,6,1,9,Matches,11f54bd5
688,Merih Demiral,tr TUR,DF,Atalanta,Serie A,24,1998,17.1,560,653,85.8,10454,2949,204,225,90.7,293,330,88.8,54,85,63.5,0,0.5,0.5,-0.5,4,14,1,1,26,Matches,e3cceee6
689,Kerem Demirbay,de GER,MF,Bayer Leverkusen,Bundesliga,29,1993,17.2,827,1069,77.4,14183,4379,397,446,89.0,304,360,84.4,94,193,48.7,3,3.0,4.0,0.0,30,70,13,5,86,Matches,54b4dc4e
690,Ermedin Demirović,ba BIH,FWMF,Augsburg,Bundesliga,24,1998,26.3,268,533,50.3,3692,1264,150,255,58.8,83,154,53.9,10,35,28.6,4,3.5,3.1,+0.5,29,29,17,5,48,Matches,ed79b7d3
691,Diego Demme,de GER,MF,Napoli,Serie A,30,1991,1.6,181,191,94.8,3026,924,84,86,97.7,78,80,97.5,16,18,88.9,0,0.0,0.1,0.0,1,13,1,0,16,Matches,dc3fa3b5
692,Sepp van den Berg,nl NED,DF,Schalke 04,Bundesliga,20,2001,7.7,277,334,82.9,5687,1969,76,89,85.4,163,176,92.6,35,61,57.4,0,0.1,0.1,-0.1,2,16,0,0,12,Matches,7bf9400b
693,Branco van den Boomen,nl NED,MF,Toulouse,Ligue 1,27,1995,32.1,1684,2214,76.1,37506,12927,551,625,88.2,700,852,82.2,387,636,60.8,8,8.1,8.1,-0.1,88,270,51,13,321,Matches,99d660b2
694,Leander Dendoncker,be BEL,MF,Aston Villa,Premier League,27,1995,7.7,248,284,87.3,3948,809,119,128,93.0,111,121,91.7,11,18,61.1,0,0.5,0.1,-0.5,5,17,0,0,18,Matches,5a7301ae
695,Leander Dendoncker,be BEL,MF,Wolverhampton Wanderers,Premier League,27,1995,2.4,86,99,86.9,1466,282,45,50,90.0,32,32,100.0,8,8,100.0,0,0.0,0.0,0.0,2,4,1,1,6,Matches,5a7301ae
696,Emmanuel Dennis,ng NGA,FWMF,Nottingham Forest,Premier League,24,1997,8.0,124,183,67.8,1860,382,72,93,77.4,40,58,69.0,8,11,72.7,2,0.6,0.4,+1.4,7,7,4,2,17,Matches,2c44a35d
697,Fabio Depaoli,it ITA,DF,Verona,Serie A,25,1997,24.1,440,685,64.2,8131,4636,178,231,77.1,203,293,69.3,51,116,44.0,2,1.2,1.3,+0.8,16,40,22,13,66,Matches,d97f2e8d
698,Fabio Depaoli,it ITA,DFMF,Sampdoria,Serie A,25,1997,1.5,74,95,77.9,1373,584,31,36,86.1,31,36,86.1,11,21,52.4,0,0.4,0.3,-0.4,4,6,4,4,10,Matches,d97f2e8d
699,Kastriot Dermaku,al ALB,DF,Lecce,Serie A,30,1992,0.4,1,2,50.0,27,0,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,2990c466
700,Halil Dervişoğlu,tr TUR,MF,Brentford,Premier League,22,1999,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,9d8cf204
701,Rémy Descamps,fr FRA,GK,Nantes,Ligue 1,26,1996,1.0,22,26,84.6,684,521,2,2,100.0,10,10,100.0,9,13,69.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches,477e50ce
702,Mikkel Desler,dk DEN,DF,Toulouse,Ligue 1,27,1995,25.1,1336,1573,84.9,19956,7128,737,809,91.1,490,567,86.4,63,108,58.3,2,1.9,2.6,+0.1,17,104,19,7,136,Matches,1d5c96f8
703,Cyriel Dessers,ng NGA,FW,Cremonese,Serie A,27,1994,17.6,180,280,64.3,2509,437,107,153,69.9,58,81,71.6,7,14,50.0,1,1.6,1.5,-0.6,23,11,8,1,27,Matches,dcb38abe
704,Sergiño Dest,us USA,DF,AC Milan,Serie A,21,2000,3.7,169,198,85.4,2535,793,95,102,93.1,65,73,89.0,5,12,41.7,0,0.3,0.2,-0.3,4,15,3,1,14,Matches,5976f83e
705,Mattia Destro,it ITA,FWMF,Empoli,Serie A,31,1991,6.4,44,79,55.7,518,127,32,45,71.1,6,19,31.6,3,5,60.0,0,0.4,0.3,-0.4,4,1,2,0,4,Matches,d7d32194
706,Gerard Deulofeu,es ESP,FW,Udinese,Serie A,28,1994,13.5,443,588,75.3,6574,2331,260,294,88.4,139,181,76.8,27,64,42.2,6,4.4,4.0,+1.6,48,40,42,2,82,Matches,39583cfd
707,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester,Premier League,23,1998,25.6,872,1154,75.6,14495,3746,448,526,85.2,311,389,79.9,84,161,52.2,2,3.3,2.6,-1.3,39,111,23,4,132,Matches,5c74c0f5
708,Samuel Di Carmine,it ITA,FWMF,Cremonese,Serie A,33,1988,0.3,6,8,75.0,79,30,4,5,80.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,ef94dc2f
709,Federico Di Francesco,it ITA,FWMF,Lecce,Serie A,28,1994,22.6,340,511,66.5,4915,1626,191,230,83.0,105,156,67.3,22,63,34.9,2,2.7,2.2,-0.7,25,29,18,3,60,Matches,1fca9171
710,Michele Di Gregorio,it ITA,GK,Monza,Serie A,25,1997,37.0,1151,1515,76.0,29670,19870,259,259,100.0,539,553,97.5,347,694,50.0,1,0.0,0.1,+1.0,1,16,1,0,0,Matches,4e0c8d66
711,Giovanni Di Lorenzo,it ITA,DF,Napoli,Serie A,28,1993,36.2,2272,2687,84.6,36646,12660,1208,1303,92.7,847,971,87.2,165,259,63.7,4,4.7,4.4,-0.7,47,177,61,9,256,Matches,230a2fac
712,Ángel Di María,ar ARG,FWMF,Juventus,Serie A,34,1988,15.1,487,675,72.1,9081,3166,220,251,87.6,181,233,77.7,74,141,52.5,4,4.5,4.1,-0.5,42,63,41,8,96,Matches,19cda00b
713,Boulaye Dia,sn SEN,FWMF,Salernitana,Serie A,25,1996,28.0,449,589,76.2,6689,1268,238,287,82.9,148,184,80.4,29,39,74.4,6,3.1,1.9,+2.9,35,31,16,2,50,Matches,244bc2c8
714,Moussa Diaby,fr FRA,FWMF,Bayer Leverkusen,Bundesliga,23,1999,30.0,741,1003,73.9,11048,2666,428,516,82.9,226,292,77.4,53,94,56.4,8,8.2,7.0,-0.2,58,46,52,15,104,Matches,aeed5c06
715,Mouctar Diakhaby,gn GUI,DF,Valencia,La Liga,25,1996,27.2,971,1185,81.9,20225,7159,264,304,86.8,569,643,88.5,131,221,59.3,0,0.3,0.4,-0.3,5,76,0,0,86,Matches,d2110326
716,Mamadou Diakhon,fr FRA,FW,Reims,Ligue 1,16,2005,0.2,2,2,100.0,27,8,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,331c5a98
717,Bafodé Diakité,fr FRA,DF,Lille,Ligue 1,21,2001,29.5,1728,1944,88.9,27426,8364,820,892,91.9,785,859,91.4,80,118,67.8,0,0.7,1.2,-0.7,7,139,13,2,179,Matches,1bfb6fef
718,Ibrahim Diakité,gn GUI,DF,Reims,Ligue 1,18,2003,1.5,48,68,70.6,600,354,36,42,85.7,11,15,73.3,0,6,0.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches,d8c19a60
719,Abdou Diallo,sn SEN,DFMF,RasenBallsport Leipzig,Bundesliga,26,1996,5.3,323,381,84.8,6092,2643,128,139,92.1,157,174,90.2,36,60,60.0,0,0.1,0.3,-0.1,1,25,4,0,24,Matches,fc62f087
720,Baila Diallo,fr FRA,DFMF,Clermont Foot,Ligue 1,21,2001,1.0,32,47,68.1,516,233,12,16,75.0,16,23,69.6,2,5,40.0,0,0.0,0.2,0.0,0,0,2,1,1,Matches,fb55f63a
721,Habib Diallo,sn SEN,FW,Strasbourg,Ligue 1,27,1995,32.0,397,597,66.5,5478,968,245,348,70.4,109,147,74.1,16,24,66.7,1,3.5,4.0,-2.5,27,26,12,1,41,Matches,6605d143
722,Ibrahima Diallo,fr FRA,MF,Southampton,Premier League,23,1999,9.1,317,402,78.9,4768,1064,181,206,87.9,112,139,80.6,16,34,47.1,0,0.1,0.1,-0.1,4,24,2,0,28,Matches,11ff3d56
723,Ismael Diallo,ci CIV,DF,Ajaccio,Ligue 1,25,1997,24.2,804,1078,74.6,14552,5879,359,427,84.1,319,408,78.2,99,188,52.7,0,0.6,0.7,-0.6,9,73,8,4,70,Matches,b3244eeb
724,Habib Diarra,sn SEN,MFFW,Strasbourg,Ligue 1,18,2004,18.1,506,660,76.7,8400,1973,215,258,83.3,217,264,82.2,42,79,53.2,2,2.2,3.1,-0.2,24,42,21,10,52,Matches,6d0fe035
725,Mamady Diarra,ml MLI,MFDF,Cadiz,La Liga,22,2000,0.7,8,9,88.9,103,26,4,5,80.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,80211dc5
726,Moussa Diarra,ml MLI,DF,Toulouse,Ligue 1,21,2000,13.6,537,646,83.1,8760,3452,252,291,86.6,235,265,88.7,32,51,62.7,1,0.7,0.6,+0.3,8,30,11,4,50,Matches,698f11e3
727,Stéphane Diarra,fr FRA,FWMF,Lorient,Ligue 1,23,1998,11.8,240,328,73.2,3312,1087,138,180,76.7,82,107,76.6,9,15,60.0,0,1.7,0.8,-1.7,11,8,12,1,33,Matches,29939a1d
728,Youba Diarra,ml MLI,MF,Cadiz,La Liga,24,1998,1.1,40,49,81.6,782,184,15,16,93.8,18,20,90.0,7,11,63.6,0,0.5,0.2,-0.5,2,3,1,0,3,Matches,d61759ec
729,Rúben Dias,pt POR,DF,Manchester City,Premier League,25,1997,22.2,1928,2080,92.7,35553,12572,696,726,95.9,1074,1122,95.7,143,203,70.4,0,0.6,0.3,-0.6,3,135,0,0,98,Matches,31c69ef1
730,Krépin Diatta,sn SEN,MFFW,Monaco,Ligue 1,23,1999,23.0,581,771,75.4,8271,2607,336,404,83.2,189,258,73.3,25,48,52.1,2,3.4,3.9,-1.4,26,49,35,9,90,Matches,8104e41e
731,Mory Diaw,sn SEN,GK,Clermont Foot,Ligue 1,29,1993,37.0,1034,1467,70.5,30947,21906,160,163,98.2,455,467,97.4,412,826,49.9,0,0.2,0.1,-0.2,4,34,3,0,0,Matches,f41a69e6
732,Brahim Díaz,ma MAR,MFFW,AC Milan,Serie A,22,1999,21.4,575,719,80.0,8239,2469,329,375,87.7,193,231,83.5,26,46,56.5,7,5.6,3.4,+1.4,41,80,40,3,121,Matches,407feb71
733,Luis Díaz,co COL,FW,Liverpool,Premier League,25,1997,11.1,376,462,81.4,5698,1124,215,256,84.0,127,150,84.7,25,27,92.6,2,1.5,1.3,+0.5,13,25,13,1,49,Matches,4a1a9578
734,Justin Diehl,de GER,MFFW,FC Cologne,Bundesliga,17,2004,0.2,2,2,100.0,19,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,d82a310a
735,Bamba Dieng,sn SEN,FWMF,Marseille,Ligue 1,22,2000,2.2,27,43,62.8,367,34,18,26,69.2,5,9,55.6,2,2,100.0,0,0.1,0.1,-0.1,2,1,2,1,1,Matches,40774c6b
736,Bamba Dieng,sn SEN,FW,Lorient,Ligue 1,22,2000,8.3,106,141,75.2,1536,201,56,69,81.2,37,46,80.4,6,10,60.0,0,0.6,0.3,-0.6,5,5,0,0,7,Matches,40774c6b
737,Eric Dier,eng ENG,DF,Tottenham,Premier League,28,1994,31.3,1708,2001,85.4,32594,12717,636,688,92.4,866,934,92.7,179,317,56.5,1,1.2,0.6,-0.2,7,76,8,3,87,Matches,ac861941
738,Florian Dietz,de GER,FW,FC Cologne,Bundesliga,23,1998,4.4,39,76,51.3,487,111,27,40,67.5,7,20,35.0,2,5,40.0,0,0.3,0.5,-0.3,4,4,0,0,5,Matches,8779ddf8
739,Lucas Digne,fr FRA,DF,Aston Villa,Premier League,29,1993,16.7,696,927,75.1,11016,4245,387,432,89.6,247,337,73.3,49,105,46.7,0,1.9,1.9,-1.9,18,40,23,14,57,Matches,1b84dbe1
740,Federico Dimarco,it ITA,DF,Inter,Serie A,24,1997,23.0,925,1257,73.6,17591,5969,392,448,87.5,377,472,79.9,129,268,48.1,3,6.9,5.5,-3.9,59,67,42,28,88,Matches,970b8574
741,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,La Liga,28,1993,36.9,690,1124,61.4,20209,14772,118,118,100.0,331,336,98.5,240,658,36.5,0,0.0,0.0,0.0,1,21,0,0,0,Matches,fc70e345
742,Junior Dina Ebimbe,fr FRA,DFMF,Eintracht Frankfurt,Bundesliga,21,2000,11.8,366,505,72.5,5732,1852,192,235,81.7,143,189,75.7,20,49,40.8,1,1.4,1.3,-0.4,9,37,8,2,45,Matches,95bb6ddc
743,Tristan Dingomé,cm CMR,MF,Troyes,Ligue 1,31,1991,1.1,55,78,70.5,840,252,31,34,91.2,19,28,67.9,3,9,33.3,0,0.3,0.2,-0.3,4,7,1,0,6,Matches,92b56413
744,Eren Dinkçi,de GER,FWMF,Werder Bremen,Bundesliga,20,2001,2.6,50,77,64.9,778,134,27,37,73.0,18,26,69.2,4,7,57.1,0,0.6,1.2,-0.6,6,1,2,0,6,Matches,4ccd8957
745,Sinaly Diomande,ci CIV,DF,Lyon,Ligue 1,21,2001,21.7,1257,1468,85.6,22048,7796,505,557,90.7,605,679,89.1,101,161,62.7,0,0.2,0.4,-0.2,3,96,3,1,108,Matches,6de23ab0
746,Lois Diony,fr FRA,FW,Angers,Ligue 1,29,1992,5.6,109,142,76.8,1202,221,72,82,87.8,17,25,68.0,1,3,33.3,0,0.3,0.2,-0.3,5,6,2,1,11,Matches,4be0b467
747,Edan Diop,fr FRA,DFFW,Monaco,Ligue 1,17,2004,2.5,89,121,73.6,1431,396,45,58,77.6,37,46,80.4,5,7,71.4,0,0.8,0.6,-0.8,3,9,6,0,17,Matches,37143438
748,Issa Diop,fr FRA,DF,Fulham,Premier League,25,1997,22.4,1216,1399,86.9,23784,7827,386,427,90.4,710,761,93.3,112,189,59.3,0,0.4,0.5,-0.4,2,69,4,0,70,Matches,a712ca2b
749,Sofiane Diop,fr FRA,MFFW,Nice,Ligue 1,22,2000,13.6,556,703,79.1,8948,2261,283,336,84.2,199,246,80.9,46,71,64.8,4,1.9,1.9,+2.1,21,53,18,4,72,Matches,19053e31
750,Sofiane Diop,fr FRA,MF,Monaco,Ligue 1,22,2000,0.7,20,33,60.6,276,92,14,19,73.7,2,6,33.3,2,5,40.0,0,0.1,0.1,-0.1,3,0,2,0,2,Matches,19053e31
751,Yehvann Diouf,sn SEN,GK,Reims,Ligue 1,22,1999,31.0,851,1063,80.1,23462,15373,97,98,99.0,460,466,98.7,289,490,59.0,0,0.0,0.0,0.0,1,6,0,0,1,Matches,eedea60b
752,Axel Disasi,fr FRA,DF,Monaco,Ligue 1,24,1998,37.0,1630,1957,83.3,32964,12826,524,593,88.4,873,970,90.0,203,330,61.5,3,1.2,1.7,+1.8,9,211,12,3,206,Matches,ad82197c
753,Tiago Djaló,pt POR,DF,Lille,Ligue 1,22,2000,22.4,1481,1599,92.6,25798,8970,629,666,94.4,696,724,96.1,119,152,78.3,0,0.1,0.3,-0.1,2,72,0,0,70,Matches,b2336681
754,Djené,tg TOG,DF,Getafe,La Liga,30,1991,31.6,884,1154,76.6,16135,6389,361,404,89.4,411,484,84.9,96,206,46.6,1,0.7,1.4,+0.3,7,72,13,10,77,Matches,a4971d84
755,Moussa Djenepo,ml MLI,DFFW,Southampton,Premier League,24,1998,7.9,179,244,73.4,2605,772,104,119,87.4,60,83,72.3,8,20,40.0,2,0.5,0.4,+1.5,9,13,5,3,19,Matches,254147d4
756,Koffi Djidji,ci CIV,DF,Torino,Serie A,29,1992,26.9,1249,1441,86.7,22239,6388,504,543,92.8,617,672,91.8,101,171,59.1,0,0.1,0.3,-0.1,2,81,5,2,83,Matches,933d3b51
757,Alexander Djiku,gh GHA,DF,Strasbourg,Ligue 1,27,1994,29.7,1215,1507,80.6,25533,10650,326,384,84.9,679,778,87.3,190,303,62.7,2,0.7,1.2,+1.3,11,117,13,4,136,Matches,43e7a164
758,Berat Djimsiti,al ALB,DF,Atalanta,Serie A,29,1993,20.0,953,1093,87.2,16622,5292,419,457,91.7,451,495,91.1,68,109,62.4,1,0.2,0.5,+0.8,4,48,2,0,45,Matches,6eee05f1
759,Moussa Djitte,sn SEN,FW,Ajaccio,Ligue 1,22,1999,1.5,24,32,75.0,275,43,14,16,87.5,7,11,63.6,1,2,50.0,0,0.0,0.0,0.0,1,3,1,0,2,Matches,627b570a
760,Ouparine Djoco,gw GNB,GK,Clermont Foot,Ligue 1,24,1998,1.0,26,40,65.0,516,382,8,8,100.0,13,13,100.0,4,18,22.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches,62124972
761,Marko Dmitrović,rs SRB,GK,Sevilla,La Liga,30,1992,14.1,271,508,53.3,9990,8313,33,33,100.0,111,112,99.1,127,356,35.7,0,0.0,0.1,0.0,0,22,1,0,0,Matches,ac295d9e
762,Alan Do Marcolino,ga GAB,FW,Rennes,Ligue 1,20,2002,0.2,2,2,100.0,28,2,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,1bd5bdc4
763,Ben Doak,sct SCO,FW,Liverpool,Premier League,16,2005,0.3,10,14,71.4,86,17,9,10,90.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,733f1a7d
764,Ritsu Doan,jp JPN,MFFW,Freiburg,Bundesliga,24,1998,26.9,437,625,69.9,6572,1840,261,329,79.3,125,168,74.4,31,52,59.6,4,3.2,4.0,+0.8,27,44,28,5,69,Matches,d01bbb6f
765,Dodô,br BRA,DF,Fiorentina,Serie A,23,1998,25.9,1222,1504,81.3,21567,6692,535,596,89.8,548,657,83.4,117,191,61.3,3,2.2,2.0,+0.8,28,93,29,10,141,Matches,b5f7d10b
766,Danilho Doekhi,nl NED,DF,Union Berlin,Bundesliga,24,1998,24.6,756,955,79.2,13777,4912,306,353,86.7,373,433,86.1,65,128,50.8,1,0.4,0.7,+0.6,7,69,4,0,73,Matches,f67c9d29
767,Matt Doherty,ie IRL,DFMF,Tottenham,Premier League,30,1992,7.4,329,408,80.6,4896,1222,190,204,93.1,107,137,78.1,18,35,51.4,0,0.3,0.3,-0.3,6,14,5,3,20,Matches,d557d734
768,Matt Doherty,ie IRL,DF,Atletico Madrid,La Liga,30,1992,0.2,6,9,66.7,81,3,4,5,80.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches,d557d734
